split,index,target
train,1218,0.0
train,1219,0.3333333432674408
train,1220,-0.6666666865348816
train,1221,-0.3333333432674408
train,1222,0.6666666865348816
train,1223,-0.3333333432674408
train,1224,0.3333333432674408
train,1225,1.0
train,1226,-1.6666666269302368
train,1227,-2.3333332538604736
train,1228,1.0
train,1229,0.0
train,1230,-3.0
train,1231,-1.0
train,1232,0.0
train,1233,0.6666666865348816
train,1234,-1.0
train,1235,0.0
train,1236,0.0
train,1237,-3.0
train,1238,-1.0
train,1239,-1.0
train,1240,0.0
train,1241,-2.6666667461395264
train,1242,0.3333333432674408
train,1243,-1.3333333730697632
train,1244,0.0
train,1245,0.0
train,1246,1.0
train,1247,-1.0
train,1248,1.0
train,1249,-0.3333333432674408
train,1250,-0.3333333432674408
train,1251,0.0
train,1252,0.3333333432674408
train,1253,-1.3333333730697632
train,1254,0.3333333432674408
train,1255,0.0
train,1256,0.0
train,1257,0.3333333432674408
train,1258,-0.6666666865348816
train,1259,0.0
train,1260,-0.3333333432674408
train,1261,-0.6666666865348816
train,1262,-0.6666666865348816
train,1263,-2.0
train,1264,0.3333333432674408
train,1265,-2.0
train,1266,-1.6666666269302368
train,1267,-2.3333332538604736
train,1268,-1.3333333730697632
train,1269,-1.6666666269302368
train,1270,-0.3333333432674408
train,1271,1.3333333730697632
train,1272,1.3333333730697632
train,1273,0.3333333432674408
train,1274,0.6666666865348816
train,1275,1.0
train,1276,0.0
train,1277,-0.6666666865348816
train,1278,0.3333333432674408
train,1279,0.6666666865348816
train,1280,0.6666666865348816
train,1281,1.3333333730697632
train,1282,0.0
train,1283,0.3333333432674408
train,1284,0.0
train,1285,0.0
train,1286,0.0
train,1287,0.3333333432674408
train,1288,2.0
train,1289,0.3333333432674408
train,1290,0.3333333432674408
train,1291,0.0
train,1292,1.0
train,1293,0.3333333432674408
train,1294,0.3333333432674408
train,1295,1.3333333730697632
train,1296,1.0
train,1297,0.6666666865348816
train,1298,0.0
train,1299,-0.3333333432674408
train,1300,-0.3333333432674408
train,1301,1.6666666269302368
train,1302,0.0
train,1303,0.0
train,1304,1.0
train,1305,2.3333332538604736
train,1306,0.3333333432674408
train,1307,-2.0
train,1308,-2.0
train,1309,-1.3333333730697632
train,1310,-2.0
train,1311,0.0
train,1312,-1.6666666269302368
train,1313,-1.6666666269302368
train,1314,0.6666666865348816
train,1315,0.3333333432674408
train,1316,0.3333333432674408
train,1317,0.0
train,1318,0.0
train,1319,0.0
train,1320,0.3333333432674408
train,1321,1.0
train,1322,-2.3333332538604736
train,1323,1.6666666269302368
train,1324,-1.0
train,1325,-1.0
train,1326,-0.6666666865348816
train,1327,0.6666666865348816
train,1328,0.0
train,1329,2.6666667461395264
train,1330,2.6666667461395264
train,1331,2.6666667461395264
train,1332,0.0
train,1333,3.0
train,1334,2.0
train,1335,3.0
train,1336,-2.0
train,1337,0.0
train,1338,0.0
train,1339,1.6666666269302368
train,1340,-1.6666666269302368
train,1341,-0.3333333432674408
train,1342,1.6666666269302368
train,1343,-3.0
train,1344,0.6666666865348816
train,1345,0.0
train,1346,0.0
train,1347,0.0
train,1348,2.6666667461395264
train,1349,1.6666666269302368
train,1350,-0.3333333432674408
train,1351,-1.0
train,1352,-0.3333333432674408
train,1353,0.0
train,1354,0.0
train,1355,0.0
train,1356,1.6666666269302368
train,1357,0.3333333432674408
train,1358,0.0
train,1359,-1.0
train,1360,2.0
train,1361,0.0
train,1362,1.0
train,1363,-2.0
train,1364,0.0
train,1365,0.3333333432674408
train,1366,0.6666666865348816
train,1367,0.0
train,1368,1.0
train,1369,0.6666666865348816
train,1370,1.3333333730697632
train,1371,0.3333333432674408
train,1372,1.0
train,1373,1.6666666269302368
train,1374,0.3333333432674408
train,1375,1.0
train,1376,0.3333333432674408
train,1377,0.0
train,1378,0.0
train,1379,0.0
train,1380,1.3333333730697632
train,1381,2.6666667461395264
train,1382,-1.6666666269302368
train,1383,1.0
train,1384,1.0
train,1385,1.3333333730697632
train,1386,0.3333333432674408
train,1387,0.3333333432674408
train,1388,-0.3333333432674408
train,1389,0.0
train,1390,2.3333332538604736
train,1391,0.3333333432674408
train,1392,0.6666666865348816
train,1393,2.3333332538604736
train,1394,1.3333333730697632
train,1395,0.0
train,1396,0.6666666865348816
train,1397,0.6666666865348816
train,1398,0.6666666865348816
train,1399,1.0
train,1400,0.6666666865348816
train,1401,0.3333333432674408
train,1402,-1.3333333730697632
train,1403,-1.6666666269302368
train,1404,-1.6666666269302368
train,1405,0.0
train,1406,-2.3333332538604736
train,1407,0.6666666865348816
train,1408,0.3333333432674408
train,1409,1.0
train,1410,0.0
train,1411,-1.6666666269302368
train,1412,-1.0
train,1413,-0.6666666865348816
train,1414,0.3333333432674408
train,1415,0.0
train,1416,1.0
train,1417,0.3333333432674408
train,1418,-2.6666667461395264
train,1419,-3.0
train,1420,-2.0
train,1421,0.3333333432674408
train,1422,-2.6666667461395264
train,1423,-1.6666666269302368
train,1424,-0.6666666865348816
train,1425,-2.0
train,1426,0.0
train,1427,2.0
train,1428,-2.0
train,1429,-2.3333332538604736
train,1430,-1.6666666269302368
train,1431,1.3333333730697632
train,1432,-2.0
train,1433,-2.6666667461395264
train,1434,-1.6666666269302368
train,1435,-2.0
train,1436,-2.3333332538604736
train,1437,-1.0
train,1438,0.0
train,1439,0.0
train,1440,-2.3333332538604736
train,1441,-2.0
train,1442,-1.0
train,1443,-1.0
train,1444,-0.6666666865348816
train,1445,-1.3333333730697632
train,1446,0.0
train,1447,-2.0
train,1448,-1.0
train,1449,-2.6666667461395264
train,1450,-2.3333332538604736
train,1451,0.0
train,1452,1.6666666269302368
train,1453,1.3333333730697632
train,1454,-0.6666666865348816
train,1455,3.0
train,1456,0.0
train,1457,2.0
train,1458,0.0
train,1459,0.0
train,1460,0.0
train,1461,2.6666667461395264
train,1462,0.6666666865348816
train,1463,0.0
train,1464,1.6666666269302368
train,1465,0.6666666865348816
train,1466,2.3333332538604736
train,1467,-0.6666666865348816
train,1468,-2.0
train,1469,-1.0
train,1470,0.0
train,1471,-0.6666666865348816
train,1472,1.3333333730697632
train,1473,0.3333333432674408
train,1474,-0.3333333432674408
train,1475,0.3333333432674408
train,1476,0.0
train,1477,2.3333332538604736
train,1478,0.0
train,1479,1.0
train,1480,0.0
train,1481,0.6666666865348816
train,1482,0.0
train,1483,-1.6666666269302368
train,1484,0.3333333432674408
train,1485,0.3333333432674408
train,1486,1.6666666269302368
train,1487,0.0
train,1488,0.0
train,1489,0.0
train,1490,0.0
train,1491,-2.6666667461395264
train,1492,0.3333333432674408
train,1493,0.0
train,1494,1.0
train,1495,0.3333333432674408
train,1496,1.0
train,1497,-0.3333333432674408
train,1498,0.6666666865348816
train,1499,0.0
train,1500,0.0
train,1501,2.3333332538604736
train,1502,0.6666666865348816
train,1503,0.0
train,1504,1.0
train,1505,-1.3333333730697632
train,1506,0.3333333432674408
train,1507,-0.3333333432674408
train,1508,1.3333333730697632
train,1509,0.0
train,1510,0.0
train,1511,0.6666666865348816
train,1512,0.0
train,1513,0.0
train,1514,0.3333333432674408
train,1515,2.3333332538604736
train,1516,0.3333333432674408
train,1517,-1.3333333730697632
train,1518,0.6666666865348816
train,1519,0.0
train,1520,-1.0
train,1521,1.0
train,1522,0.6666666865348816
train,1523,-0.3333333432674408
train,1524,1.0
train,1525,0.3333333432674408
train,1526,-0.3333333432674408
train,1527,-0.3333333432674408
train,1528,1.3333333730697632
train,1529,1.6666666269302368
train,1530,-0.6666666865348816
train,1531,1.0
train,1532,0.0
train,1533,0.0
train,1534,2.0
train,1535,-0.6666666865348816
train,1536,0.6666666865348816
train,1537,0.3333333432674408
train,1538,0.3333333432674408
train,1539,0.6666666865348816
train,1540,1.0
train,1541,0.3333333432674408
train,1542,-0.6666666865348816
train,1543,-0.6666666865348816
train,1544,0.0
train,1545,0.6666666865348816
train,1546,0.6666666865348816
train,1547,2.6666667461395264
train,1548,0.6666666865348816
train,1549,1.0
train,1550,2.0
train,1551,0.6666666865348816
train,1552,0.0
train,1553,0.6666666865348816
train,1554,0.6666666865348816
train,1555,-0.6666666865348816
train,1556,0.0
train,1557,2.6666667461395264
train,1558,1.6666666269302368
train,1559,0.0
train,1560,0.3333333432674408
train,1561,-2.0
train,1562,-1.0
train,1563,-0.6666666865348816
train,1564,0.3333333432674408
train,1565,-0.6666666865348816
train,1566,-1.0
train,1567,0.6666666865348816
train,1568,0.0
train,1569,0.0
train,1570,1.0
train,1571,0.0
train,1572,0.0
train,1573,1.3333333730697632
train,1574,-0.3333333432674408
train,1575,0.0
train,1576,2.0
train,1577,0.3333333432674408
train,1578,0.0
train,1579,0.0
train,1580,1.0
train,1581,-0.3333333432674408
train,1582,0.0
train,1583,0.3333333432674408
train,1584,1.0
train,1585,0.6666666865348816
train,1586,0.0
train,1587,0.3333333432674408
train,1588,0.3333333432674408
train,1589,0.6666666865348816
train,1590,1.0
train,1591,1.0
train,1592,0.0
train,1593,1.0
train,1594,0.3333333432674408
train,1595,1.0
train,1596,0.6666666865348816
train,1597,1.3333333730697632
train,1598,0.3333333432674408
train,1599,1.3333333730697632
train,1600,0.0
train,1601,1.3333333730697632
train,1602,1.0
train,1603,0.0
train,1604,1.3333333730697632
train,1605,1.3333333730697632
train,1606,-1.3333333730697632
train,1607,0.3333333432674408
train,1608,2.0
train,1609,0.0
train,1610,0.0
train,1611,0.0
train,1612,0.0
train,1613,0.3333333432674408
train,1614,0.3333333432674408
train,1615,0.5
train,1616,1.6666666269302368
train,1617,-1.0
train,1618,0.0
train,1619,0.6666666865348816
train,1620,1.3333333730697632
train,1621,2.3333332538604736
train,1622,0.3333333432674408
train,1623,0.0
train,1624,0.3333333432674408
train,1625,0.3333333432674408
train,1626,0.3333333432674408
train,1627,-1.3333333730697632
train,1628,0.6666666865348816
train,1629,1.0
train,1630,1.6666666269302368
train,1631,1.0
train,1632,1.3333333730697632
train,1633,1.0
train,1634,-0.6666666865348816
train,1635,1.3333333730697632
train,1636,0.0
train,1637,1.0
train,1638,1.0
train,1639,1.3333333730697632
train,1640,2.0
train,1641,0.6666666865348816
train,1642,0.3333333432674408
train,1643,1.0
train,1644,0.3333333432674408
train,1645,1.0
train,1646,-0.6666666865348816
train,1647,0.3333333432674408
train,1648,1.0
train,1649,0.3333333432674408
train,1650,0.0
train,1651,-0.3333333432674408
train,1652,-0.3333333432674408
train,1653,0.3333333432674408
train,1654,-0.6666666865348816
train,1655,0.3333333432674408
train,1656,-0.3333333432674408
train,1657,0.6666666865348816
train,1658,1.3333333730697632
train,1659,0.6666666865348816
train,1660,1.3333333730697632
train,1661,0.3333333432674408
train,1662,1.0
train,1663,0.3333333432674408
train,1664,0.0
train,1665,-0.6666666865348816
train,1666,0.0
train,1667,0.3333333432674408
train,1668,0.0
train,1669,-1.0
train,1670,0.6666666865348816
train,1671,0.3333333432674408
train,1672,0.6666666865348816
train,1673,1.0
train,1674,-0.3333333432674408
train,1675,0.6666666865348816
train,1676,-1.3333333730697632
train,1677,0.0
train,1678,0.0
train,1679,0.3333333432674408
train,1680,-0.6666666865348816
train,1681,-1.6666666269302368
train,1682,0.0
train,1683,-1.0
train,1684,-0.3333333432674408
train,1685,-0.3333333432674408
train,1686,-0.3333333432674408
train,1687,1.0
train,1688,0.3333333432674408
train,1689,2.6666667461395264
train,1690,1.0
train,1691,0.6666666865348816
train,1692,1.0
train,1693,0.0
train,1694,0.3333333432674408
train,1695,-0.3333333432674408
train,1696,0.3333333432674408
train,1697,1.0
train,1698,0.6666666865348816
train,1699,0.0
train,1700,1.3333333730697632
train,1701,0.0
train,1702,1.0
train,1703,-0.6666666865348816
train,1704,0.6666666865348816
train,1705,0.3333333432674408
train,1706,0.3333333432674408
train,1707,1.6666666269302368
train,1708,0.3333333432674408
train,1709,0.6666666865348816
train,1710,1.0
train,1711,0.0
train,1712,2.3333332538604736
train,1713,0.6666666865348816
train,1714,0.6666666865348816
train,1715,0.0
train,1716,1.6666666269302368
train,1717,-0.3333333432674408
train,1718,-0.3333333432674408
train,1719,-1.6666666269302368
train,1720,0.0
train,1721,0.0
train,1722,1.3333333730697632
train,1723,0.6666666865348816
train,1724,1.0
train,1725,1.3333333730697632
train,1726,0.0
train,1727,0.6666666865348816
train,1728,0.0
train,1729,0.6666666865348816
train,1730,0.0
train,1731,0.6666666865348816
train,1732,0.6666666865348816
train,1733,0.0
train,1734,0.0
train,1735,0.6666666865348816
train,1736,2.3333332538604736
train,1737,1.0
train,1738,0.6666666865348816
train,1739,0.6666666865348816
train,1740,0.0
train,1741,3.0
train,1742,0.3333333432674408
train,1743,0.0
train,1744,0.3333333432674408
train,1745,0.3333333432674408
train,1746,1.0
train,1747,0.6666666865348816
train,1748,1.0
train,1749,1.3333333730697632
train,1750,2.3333332538604736
train,1751,1.6666666269302368
train,1752,-0.6666666865348816
train,1753,-0.6666666865348816
train,1754,0.0
train,1755,1.6666666269302368
train,1756,-0.3333333432674408
train,1757,0.6666666865348816
train,1758,0.3333333432674408
train,1759,-0.6666666865348816
train,1760,-0.6666666865348816
train,1761,1.6666666269302368
train,1762,1.3333333730697632
train,1763,1.0
train,1764,0.3333333432674408
train,1765,0.6666666865348816
train,1766,1.3333333730697632
train,1767,1.0
train,1768,0.3333333432674408
train,1769,2.6666667461395264
train,1770,0.6666666865348816
train,1771,0.6666666865348816
train,1772,0.0
train,1773,0.3333333432674408
train,1774,0.3333333432674408
train,1775,1.0
train,1776,1.6666666269302368
train,1777,0.0
train,1778,0.6666666865348816
train,1779,1.6666666269302368
train,1780,1.0
train,1781,1.3333333730697632
train,1782,0.0
train,1783,-0.6666666865348816
train,1784,-1.3333333730697632
train,1785,1.0
train,1786,1.0
train,1787,0.6666666865348816
train,1788,2.0
train,1789,1.3333333730697632
train,1790,0.6666666865348816
train,1791,0.6666666865348816
train,1792,1.3333333730697632
train,1793,2.3333332538604736
train,1794,1.0
train,1795,0.3333333432674408
train,1796,0.3333333432674408
train,1797,0.3333333432674408
train,1798,1.0
train,1799,1.0
train,1800,2.0
train,1801,1.0
train,1802,1.0
train,1803,1.3333333730697632
train,1804,2.0
train,1805,0.0
train,1806,0.6666666865348816
train,1807,2.3333332538604736
train,1808,0.3333333432674408
train,1809,-0.6666666865348816
train,1810,0.3333333432674408
train,1811,-0.3333333432674408
train,1812,1.0
train,1813,0.0
train,1814,1.6666666269302368
train,1815,0.6666666865348816
train,1816,0.3333333432674408
train,1817,1.0
train,1818,-0.3333333432674408
train,1819,0.3333333432674408
train,1820,-0.3333333432674408
train,1821,0.0
train,1822,1.3333333730697632
train,1823,-1.6666666269302368
train,1824,2.0
train,1825,0.3333333432674408
train,1826,0.0
train,1827,1.0
train,1828,0.6666666865348816
train,1829,2.0
train,1830,0.0
train,1831,1.3333333730697632
train,1832,0.6666666865348816
train,1833,0.6666666865348816
train,1834,1.3333333730697632
train,1835,0.6666666865348816
train,1836,0.3333333432674408
train,1837,1.0
train,1838,-0.3333333432674408
train,1839,0.0
train,1840,0.0
train,1841,-1.3333333730697632
train,1842,0.3333333432674408
train,1843,-0.3333333432674408
train,1844,1.6666666269302368
train,1845,0.6666666865348816
train,1846,0.3333333432674408
train,1847,0.3333333432674408
train,1848,0.3333333432674408
train,1849,1.0
train,1850,0.3333333432674408
train,1851,0.3333333432674408
train,1852,0.0
train,1853,-1.6666666269302368
train,1854,1.3333333730697632
train,1855,0.3333333432674408
train,1856,0.3333333432674408
train,1857,0.0
train,1858,0.0
train,1859,-1.0
train,1860,1.3333333730697632
train,1861,2.0
train,1862,-0.3333333432674408
train,1863,-0.3333333432674408
train,1864,0.6666666865348816
train,1865,1.6666666269302368
train,1866,1.0
train,1867,1.6666666269302368
train,1868,0.3333333432674408
train,1869,1.6666666269302368
train,1870,0.3333333432674408
train,1871,0.6666666865348816
train,1872,0.0
train,1873,0.6666666865348816
train,1874,0.0
train,1875,-0.3333333432674408
train,1876,0.3333333432674408
train,1877,1.3333333730697632
train,1878,2.0
train,1879,-1.0
train,1880,-0.3333333432674408
train,1881,-0.3333333432674408
train,1882,-0.3333333432674408
train,1883,0.0
train,1884,0.3333333432674408
train,1885,2.0
train,1886,2.0
train,1887,-0.6666666865348816
train,1888,1.0
train,1889,1.0
train,1890,0.6666666865348816
train,1891,1.6666666269302368
train,1892,1.3333333730697632
train,1893,2.0
train,1894,0.6666666865348816
train,1895,1.0
train,1896,-0.3333333432674408
train,1897,0.0
train,1898,-0.3333333432674408
train,1899,0.0
train,1900,-1.0
train,1901,0.0
train,1902,0.3333333432674408
train,1903,1.0
train,1904,0.3333333432674408
train,1905,1.0
train,1906,0.0
train,1907,1.3333333730697632
train,1908,0.3333333432674408
train,1909,1.0
train,1910,1.0
train,1911,0.6666666865348816
train,1912,-0.6666666865348816
train,1913,0.6666666865348816
train,1914,1.3333333730697632
train,1915,1.0
train,1916,-1.0
train,1917,0.6666666865348816
train,1918,1.0
train,1919,-0.6666666865348816
train,1920,-0.6666666865348816
train,1921,1.0
train,1922,2.0
train,1923,1.0
train,1924,0.3333333432674408
train,1925,0.6666666865348816
train,1926,2.0
train,1927,0.0
train,1928,1.0
train,1929,-1.6666666269302368
train,1930,-1.0
train,1931,0.0
train,1932,2.0
train,1933,0.0
train,1934,0.6666666865348816
train,1935,1.6666666269302368
train,1936,-0.3333333432674408
train,1937,0.3333333432674408
train,1938,0.3333333432674408
train,1939,0.3333333432674408
train,1940,0.3333333432674408
train,1941,2.0
train,1942,1.0
train,1943,0.3333333432674408
train,1944,0.3333333432674408
train,1945,0.0
train,1946,1.3333333730697632
train,1947,0.6666666865348816
train,1948,0.6666666865348816
train,1949,-0.3333333432674408
train,1950,0.3333333432674408
train,1951,-0.3333333432674408
train,1952,0.6666666865348816
train,1953,2.0
train,1954,1.3333333730697632
train,1955,0.6666666865348816
train,1956,1.3333333730697632
train,1957,1.6666666269302368
train,1958,1.0
train,1959,1.0
train,1960,-0.3333333432674408
train,1961,1.3333333730697632
train,1962,0.3333333432674408
train,1963,0.0
train,1964,0.6666666865348816
train,1965,0.0
train,1966,0.6666666865348816
train,1967,0.3333333432674408
train,1968,0.0
train,1969,0.0
train,1970,1.3333333730697632
train,1971,2.0
train,1972,-0.3333333432674408
train,1973,3.0
train,1974,1.6666666269302368
train,1975,0.0
train,1976,0.6666666865348816
train,1977,0.0
train,1978,-1.0
train,1979,-0.3333333432674408
train,1980,-1.0
train,1981,0.0
train,1982,0.3333333432674408
train,1983,0.6666666865348816
train,1984,0.3333333432674408
train,1985,0.3333333432674408
train,1986,1.0
train,1987,2.6666667461395264
train,1988,0.0
train,1989,0.0
train,1990,1.0
train,1991,-0.3333333432674408
train,1992,0.0
train,1993,1.0
train,1994,-0.6666666865348816
train,1995,1.6666666269302368
train,1996,1.0
train,1997,0.6666666865348816
train,1998,-0.3333333432674408
train,1999,2.0
train,2000,2.0
train,2001,1.0
train,2002,0.0
train,2003,0.6666666865348816
train,2004,1.3333333730697632
train,2005,1.6666666269302368
train,2006,0.3333333432674408
train,2007,1.6666666269302368
train,2008,0.0
train,2009,0.0
train,2010,1.3333333730697632
train,2011,2.0
train,2012,0.3333333432674408
train,2013,2.6666667461395264
train,2014,-0.6666666865348816
train,2015,0.6666666865348816
train,2016,0.0
train,2017,1.0
train,2018,0.3333333432674408
train,2019,0.3333333432674408
train,2020,0.3333333432674408
train,2021,1.0
train,2022,0.3333333432674408
train,2023,0.3333333432674408
train,2024,1.3333333730697632
train,2025,0.0
train,2026,-1.3333333730697632
train,2027,-2.3333332538604736
train,2028,0.6666666865348816
train,2029,0.6666666865348816
train,2030,-1.0
train,2031,-0.3333333432674408
train,2032,0.6666666865348816
train,2033,0.0
train,2034,0.3333333432674408
train,2035,0.3333333432674408
train,2036,-0.3333333432674408
train,2037,1.0
train,2038,1.3333333730697632
train,2039,-0.3333333432674408
train,2040,0.0
train,2041,0.0
train,2042,0.0
train,2043,0.0
train,2044,1.6666666269302368
train,2045,1.3333333730697632
train,2046,0.6666666865348816
train,2047,-0.6666666865348816
train,2048,-1.3333333730697632
train,2049,0.6666666865348816
train,2050,0.0
train,2051,0.6666666865348816
train,2052,-0.6666666865348816
train,2053,0.0
train,2054,2.3333332538604736
train,2055,0.6666666865348816
train,2056,0.0
train,2057,-0.6666666865348816
train,2058,1.3333333730697632
train,2059,1.3333333730697632
train,2060,-0.6666666865348816
train,2061,-2.0
train,2062,1.6666666269302368
train,2063,1.0
train,2064,1.3333333730697632
train,2065,0.6666666865348816
train,2066,0.0
train,2067,-1.3333333730697632
train,2068,0.0
train,2069,0.3333333432674408
train,2070,-0.3333333432674408
train,2071,1.0
train,2072,-1.0
train,2073,-0.6666666865348816
train,2074,0.0
train,2075,1.3333333730697632
train,2076,1.0
train,2077,2.0
train,2078,1.3333333730697632
train,2079,0.0
train,2080,0.0
train,2081,2.6666667461395264
train,2082,1.0
train,2083,0.6666666865348816
train,2084,0.3333333432674408
train,2085,0.6666666865348816
train,2086,0.0
train,2087,0.3333333432674408
train,2088,-0.3333333432674408
train,2089,0.0
train,2090,1.3333333730697632
train,2091,0.6666666865348816
train,2092,-1.6666666269302368
train,2093,0.6666666865348816
train,2094,0.3333333432674408
train,2095,2.0
train,2096,1.0
train,2097,-1.0
train,2098,-0.6666666865348816
train,2099,-0.6666666865348816
train,2100,1.3333333730697632
train,2101,1.0
train,2102,0.6666666865348816
train,2103,1.6666666269302368
train,2104,0.3333333432674408
train,2105,0.3333333432674408
train,2106,2.0
train,2107,2.0
train,2108,0.0
train,2109,0.0
train,2110,0.0
train,2111,-0.3333333432674408
train,2112,1.0
train,2113,0.0
train,2114,0.0
train,2115,0.3333333432674408
train,2116,0.0
train,2117,-0.3333333432674408
train,2118,1.3333333730697632
train,2119,0.6666666865348816
train,2120,-0.6666666865348816
train,2121,0.0
train,2122,0.0
train,2123,1.6666666269302368
train,2124,1.3333333730697632
train,2125,1.3333333730697632
train,2126,-2.0
train,2127,-0.6666666865348816
train,2128,-0.6666666865348816
train,2129,0.6666666865348816
train,2130,-1.0
train,2131,-1.0
train,2132,-0.6666666865348816
train,2133,0.3333333432674408
train,2134,-0.3333333432674408
train,2135,0.0
train,2136,0.6666666865348816
train,2137,-1.0
train,2138,0.6666666865348816
train,2139,1.0
train,2140,1.3333333730697632
train,2141,0.6666666865348816
train,2142,-1.0
train,2143,1.0
train,2144,0.0
train,2145,0.6666666865348816
train,2146,0.0
train,2147,1.6666666269302368
train,2148,0.0
train,2149,-0.3333333432674408
train,2150,1.0
train,2151,0.3333333432674408
train,2152,0.6666666865348816
train,2153,0.6666666865348816
train,2154,0.6666666865348816
train,2155,0.0
train,2156,0.6666666865348816
train,2157,0.3333333432674408
train,2158,-0.3333333432674408
train,2159,1.0
train,2160,0.6666666865348816
train,2161,-1.0
train,2162,2.0
train,2163,0.0
train,2164,0.0
train,2165,-0.3333333432674408
train,2166,1.3333333730697632
train,2167,0.6666666865348816
train,2168,1.3333333730697632
train,2169,0.0
train,2170,0.0
train,2171,0.0
train,2172,0.0
train,2173,-0.6666666865348816
train,2174,0.0
train,2175,0.3333333432674408
train,2176,2.0
train,2177,0.6666666865348816
train,2178,2.6666667461395264
train,2179,0.0
train,2180,-2.3333332538604736
train,2181,1.0
train,2182,0.0
train,2183,0.3333333432674408
train,2184,0.6666666865348816
train,2185,0.0
train,2186,-1.3333333730697632
train,2187,1.0
train,2188,1.0
train,2189,2.6666667461395264
train,2190,-1.3333333730697632
train,2191,-1.6666666269302368
train,2192,1.0
train,2193,0.3333333432674408
train,2194,0.0
train,2195,-2.0
train,2196,1.6666666269302368
train,2197,0.0
train,2198,0.0
train,2199,0.0
train,2200,0.3333333432674408
train,2201,-1.0
train,2202,1.3333333730697632
train,2203,0.0
train,2204,0.0
train,2205,0.6666666865348816
train,2206,0.6666666865348816
train,2207,0.0
train,2208,-0.3333333432674408
train,2209,0.3333333432674408
train,2210,0.6666666865348816
train,2211,2.0
train,2212,1.0
train,2213,0.3333333432674408
train,2214,1.0
train,2215,0.0
train,2216,1.0
train,2217,0.6666666865348816
train,2218,1.0
train,2219,0.6666666865348816
train,2220,0.3333333432674408
train,2221,0.6666666865348816
train,2222,2.0
train,2223,0.0
train,2224,0.6666666865348816
train,2225,0.6666666865348816
train,2226,1.3333333730697632
train,2227,-0.3333333432674408
train,2228,0.0
train,2229,0.3333333432674408
train,2230,1.3333333730697632
train,2231,0.3333333432674408
train,2232,0.0
train,2233,0.3333333432674408
train,2234,0.6666666865348816
train,2235,0.3333333432674408
train,2236,-0.3333333432674408
train,2237,0.3333333432674408
train,2238,0.0
train,2239,0.3333333432674408
train,2240,0.3333333432674408
train,2241,0.0
train,2242,0.3333333432674408
train,2243,0.0
train,2244,0.0
train,2245,1.3333333730697632
train,2246,0.3333333432674408
train,2247,1.0
train,2248,1.3333333730697632
train,2249,0.6666666865348816
train,2250,0.0
train,2251,0.6666666865348816
train,2252,0.0
train,2253,1.3333333730697632
train,2254,0.0
train,2255,0.0
train,2256,0.0
train,2257,0.0
train,2258,0.0
train,2259,1.3333333730697632
train,2260,-1.3333333730697632
train,2261,-1.6666666269302368
train,2262,0.6666666865348816
train,2263,0.3333333432674408
train,2264,0.3333333432674408
train,2265,0.0
train,2266,-0.3333333432674408
train,2267,-3.0
train,2268,0.6666666865348816
train,2269,2.0
train,2270,2.6666667461395264
train,2271,2.6666667461395264
train,2272,1.6666666269302368
train,2273,2.0
train,2274,-0.6666666865348816
train,2275,0.0
train,2276,0.0
train,2277,0.0
train,2278,2.6666667461395264
train,2279,1.6666666269302368
train,2280,0.0
train,2281,1.3333333730697632
train,2282,0.6666666865348816
train,2283,1.0
train,2284,1.6666666269302368
train,2285,0.0
train,2286,0.3333333432674408
train,2287,-0.3333333432674408
train,2288,0.0
train,2289,0.3333333432674408
train,2290,-1.0
train,2291,0.0
train,2292,-0.6666666865348816
train,2293,-2.0
train,2294,0.6666666865348816
train,2295,0.0
train,2296,0.0
train,2297,1.6666666269302368
train,2298,1.0
train,2299,2.0
train,2300,0.3333333432674408
train,2301,0.3333333432674408
train,2302,0.6666666865348816
train,2303,0.3333333432674408
train,2304,0.3333333432674408
train,2305,0.0
train,2306,-1.0
train,2307,-0.6666666865348816
train,2308,0.6666666865348816
train,2309,1.6666666269302368
train,2310,0.0
train,2311,0.0
train,2312,-0.3333333432674408
train,2313,0.6666666865348816
train,2314,0.6666666865348816
train,2315,0.0
train,2316,0.0
train,2317,0.6666666865348816
train,2318,2.3333332538604736
train,2319,1.6666666269302368
train,2320,0.3333333432674408
train,2321,1.6666666269302368
train,2322,0.0
train,2323,-0.6666666865348816
train,2324,-2.0
train,2325,0.3333333432674408
train,2326,0.6666666865348816
train,2327,0.6666666865348816
train,2328,-0.3333333432674408
train,2329,0.0
train,2330,0.6666666865348816
train,2331,1.3333333730697632
train,2332,0.0
train,2333,-0.3333333432674408
train,2334,0.0
train,2335,0.6666666865348816
train,2336,-0.3333333432674408
train,2337,2.0
train,2338,0.0
train,2339,0.0
train,2340,1.0
train,2341,0.6666666865348816
train,2342,2.0
train,2343,0.6666666865348816
train,2344,1.0
train,2345,0.6666666865348816
train,2346,1.0
train,2347,0.6666666865348816
train,2348,-0.3333333432674408
train,2349,1.6666666269302368
train,2350,1.0
train,2351,0.0
train,2352,1.3333333730697632
train,2353,1.0
train,2354,1.6666666269302368
train,2355,1.0
train,2356,1.3333333730697632
train,2357,0.0
train,2358,0.0
train,2359,2.0
train,2360,1.0
train,2361,0.3333333432674408
train,2362,1.3333333730697632
train,2363,0.3333333432674408
train,2364,0.3333333432674408
train,2365,0.0
train,2366,-0.3333333432674408
train,2367,-1.0
train,2368,0.0
train,2369,0.0
train,2370,1.6666666269302368
train,2371,0.3333333432674408
train,2372,0.0
train,2373,1.0
